,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
88,108231.34781250001,108233.55843750002,13,1,01,101,S01E01,2516.5
89,108233.76093750002,108235.17843750001,13,1,01,101,S01E01,2516.5
90,108235.17843750001,108235.19531250001,25,1,01,101,S01E01,2516.5
91,108235.19531250001,108235.24593750002,20,1,01,101,S01E01,2516.5
92,108235.24593750002,108238.13156250001,25,1,01,101,S01E01,2516.5
93,108240.51093750002,108242.29968750001,25,1,01,101,S01E01,2516.5
94,108242.40093750002,108242.41781250002,25,1,01,101,S01E01,2516.5
95,108242.92406250001,108243.00843750002,0,1,01,101,S01E01,2516.5
96,108243.00843750002,108244.49343750002,13,1,01,101,S01E01,2516.5
97,108244.49343750002,108247.44656250002,5,1,01,101,S01E01,2516.5
98,108247.44656250002,108248.00343750001,18,1,01,101,S01E01,2516.5
99,108248.00343750001,108248.7965625,12,1,01,101,S01E01,2516.5
100,108256.71093750001,108259.30968750002,1,1,01,101,S01E01,2516.5
101,108259.30968750002,108263.51156250002,8,1,01,101,S01E01,2516.5
102,108266.2959375,108266.34656250001,13,1,01,101,S01E01,2516.5
103,108266.34656250001,108267.30843750002,9,1,01,101,S01E01,2516.5
104,108267.30843750002,108277.23093750002,3,1,01,101,S01E01,2516.5
105,108278.42906250001,108280.40343750002,3,1,01,101,S01E01,2516.5
106,108280.40343750002,108284.47031250001,8,1,01,101,S01E01,2516.5
107,108284.47031250001,108286.78218750001,13,1,01,101,S01E01,2516.5
108,108287.98031250002,108290.44406250001,13,1,01,101,S01E01,2516.5
109,108290.44406250001,108290.49468750002,0,1,01,101,S01E01,2516.5
110,108290.88281250001,108291.99656250002,0,1,01,101,S01E01,2516.5
111,108291.99656250002,108293.39718750001,13,1,01,101,S01E01,2516.5
112,108293.9203125,108296.06343750001,13,1,01,101,S01E01,2516.5
113,108297.75093750001,108298.44281250001,13,1,01,101,S01E01,2516.5
114,108299.05031250001,108300.50156250001,4,1,01,101,S01E01,2516.5
115,108301.85156250001,108302.59406250001,4,1,01,101,S01E01,2516.5
116,108303.11718750001,108303.4209375,4,1,01,101,S01E01,2516.5
117,108303.4209375,108304.23093750002,1,1,01,101,S01E01,2516.5
118,108309.07406250002,108313.15781250001,6,1,01,101,S01E01,2516.5
119,108313.47843750002,108314.98031250002,6,1,01,101,S01E01,2516.5
120,108314.98031250002,108314.99718750002,3,1,01,101,S01E01,2516.5
121,108315.26718750001,108315.99281250002,3,1,01,101,S01E01,2516.5
122,108315.99281250002,108323.11406250001,1,1,01,101,S01E01,2516.5
123,108323.13093750001,108323.14781250001,1,1,01,101,S01E01,2516.5
124,108323.21531250002,108324.4978125,1,1,01,101,S01E01,2516.5
125,108324.4978125,108324.64968750002,14,1,01,101,S01E01,2516.5
126,108324.64968750002,108324.68343750002,1,1,01,101,S01E01,2516.5
127,108324.68343750002,108326.23593750001,14,1,01,101,S01E01,2516.5
128,108332.76656250001,108336.79968750001,20,1,01,101,S01E01,2516.5
129,108339.75281250001,108339.78656250001,20,1,01,101,S01E01,2516.5
130,108339.9215625,108340.84968750001,20,1,01,101,S01E01,2516.5
131,108342.2334375,108343.39781250001,9,1,01,101,S01E01,2516.5
132,108345.10218750002,108345.28781250001,3,1,01,101,S01E01,2516.5
133,108345.70968750001,108345.76031250002,3,1,01,101,S01E01,2516.5
134,108349.32093750002,108349.37156250002,3,1,01,101,S01E01,2516.5
135,108363.25968750002,108364.91343750001,20,1,01,101,S01E01,2516.5
136,108364.98093750002,108364.9978125,20,1,01,101,S01E01,2516.5
137,108364.9978125,108368.40656250001,15,1,01,101,S01E01,2516.5
138,108375.27468750002,108376.50656250001,15,1,01,101,S01E01,2516.5
139,108376.50656250001,108376.6078125,0,1,01,101,S01E01,2516.5
140,108376.6078125,108376.94531250001,15,1,01,101,S01E01,2516.5
141,108376.94531250001,108379.25718750001,0,1,01,101,S01E01,2516.5
142,108379.66218750001,108380.8265625,0,1,01,101,S01E01,2516.5
143,108382.27781250002,108382.59843750001,0,1,01,101,S01E01,2516.5
144,108382.76718750001,108382.9528125,0,1,01,101,S01E01,2516.5
145,108382.9528125,108383.00343750001,12,1,01,101,S01E01,2516.5
146,108383.00343750001,108383.03718750001,16,1,01,101,S01E01,2516.5
147,108383.03718750001,108383.40843750001,12,1,01,101,S01E01,2516.5
148,108383.40843750001,108383.44218750001,0,1,01,101,S01E01,2516.5
149,108383.44218750001,108383.49281250002,12,1,01,101,S01E01,2516.5
150,108383.49281250002,108383.5603125,7,1,01,101,S01E01,2516.5
151,108383.5603125,108383.9990625,12,1,01,101,S01E01,2516.5
152,108383.9990625,108384.50531250001,9,1,01,101,S01E01,2516.5
153,108384.50531250001,108384.99468750002,7,1,01,101,S01E01,2516.5
154,108384.99468750002,108385.31531250001,9,1,01,101,S01E01,2516.5
155,108385.31531250001,108385.36593750001,12,1,01,101,S01E01,2516.5
156,108385.36593750001,108385.75406250001,9,1,01,101,S01E01,2516.5
157,108385.75406250001,108385.93968750001,12,1,01,101,S01E01,2516.5
158,108385.93968750001,108385.95656250001,9,1,01,101,S01E01,2516.5
159,108385.95656250001,108386.44593750002,12,1,01,101,S01E01,2516.5
160,108386.44593750002,108387.00281250001,9,1,01,101,S01E01,2516.5
161,108387.00281250001,108387.01968750001,0,1,01,101,S01E01,2516.5
162,108387.01968750001,108387.49218750001,9,1,01,101,S01E01,2516.5
163,108387.49218750001,108393.93843750001,0,1,01,101,S01E01,2516.5
164,108389.63531250002,108389.93906250001,9,1,01,101,S01E01,2516.5
165,108389.93906250001,108390.22593750001,13,1,01,101,S01E01,2516.5
166,108393.93843750001,108394.22531250001,3,1,01,101,S01E01,2516.5
167,108394.71468750002,108395.91281250001,3,1,01,101,S01E01,2516.5
168,108396.2334375,108396.84093750002,3,1,01,101,S01E01,2516.5
169,108397.88718750002,108399.28781250001,3,1,01,101,S01E01,2516.5
170,108399.57468750002,108401.9371875,3,1,01,101,S01E01,2516.5
171,108401.9371875,108402.00468750001,9,1,01,101,S01E01,2516.5
172,108402.00468750001,108402.08906250002,0,1,01,101,S01E01,2516.5
173,108402.08906250002,108402.40968750001,9,1,01,101,S01E01,2516.5
174,108402.40968750001,108402.44343750001,3,1,01,101,S01E01,2516.5
175,108402.44343750001,108402.49406250002,9,1,01,101,S01E01,2516.5
176,108402.49406250002,108402.71343750002,0,1,01,101,S01E01,2516.5
177,108402.71343750002,108402.79781250001,9,1,01,101,S01E01,2516.5
178,108404.38406250002,108405.90281250002,0,1,01,101,S01E01,2516.5
179,108405.41343750001,108405.53156250001,3,1,01,101,S01E01,2516.5
180,108405.54843750001,108405.61593750001,3,1,01,101,S01E01,2516.5
181,108407.59031250002,108409.5309375,0,1,01,101,S01E01,2516.5
182,108409.5309375,108414.30656250002,8,1,01,101,S01E01,2516.5
183,108414.30656250002,108417.79968750001,3,1,01,101,S01E01,2516.5
184,108425.25843750002,108426.50718750001,8,1,01,101,S01E01,2516.5
185,108426.50718750001,108426.70968750001,0,1,01,101,S01E01,2516.5
186,108426.70968750001,108426.79406250002,8,1,01,101,S01E01,2516.5
187,108427.26656250001,108427.30031250001,0,1,01,101,S01E01,2516.5
188,108427.75593750001,108427.78968750002,0,1,01,101,S01E01,2516.5
189,108427.94156250001,108431.50218750001,0,1,01,101,S01E01,2516.5
190,108431.50218750001,108436.49718750002,3,1,01,101,S01E01,2516.5
191,108432.90281250002,108433.20656250001,6,1,01,101,S01E01,2516.5
192,108436.49718750002,108442.94343750001,6,1,01,101,S01E01,2516.5
193,108438.72468750001,108438.75843750002,3,1,01,101,S01E01,2516.5
194,108442.94343750001,108444.29343750002,8,1,01,101,S01E01,2516.5
195,108446.75718750001,108451.2965625,8,1,01,101,S01E01,2516.5
196,108452.05593750002,108455.9371875,8,1,01,101,S01E01,2516.5
197,108455.9371875,108459.4978125,0,1,01,101,S01E01,2516.5
198,108459.4978125,108464.67843750001,7,1,01,101,S01E01,2516.5
199,108466.29843750001,108469.99406250002,7,1,01,101,S01E01,2516.5
200,108469.99406250002,108470.2640625,2,1,01,101,S01E01,2516.5
201,108470.2640625,108470.44968750002,7,1,01,101,S01E01,2516.5
202,108470.44968750002,108471.22593750001,2,1,01,101,S01E01,2516.5
203,108471.44531250001,108474.65156250002,2,1,01,101,S01E01,2516.5
204,108473.94281250001,108474.09468750001,7,1,01,101,S01E01,2516.5
205,108477.99281250002,108478.83656250002,7,1,01,101,S01E01,2516.5
206,108481.13156250001,108482.81906250001,5,1,01,101,S01E01,2516.5
207,108482.81906250001,108485.92406250001,2,1,01,101,S01E01,2516.5
208,108485.92406250001,108489.29906250001,5,1,01,101,S01E01,2516.5
209,108489.29906250001,108495.05343750001,2,1,01,101,S01E01,2516.5
210,108495.05343750001,108498.85031250001,5,1,01,101,S01E01,2516.5
211,108498.85031250001,108499.77843750002,2,1,01,101,S01E01,2516.5
212,108499.84593750001,108499.86281250001,2,1,01,101,S01E01,2516.5
213,108499.87968750001,108499.89656250001,2,1,01,101,S01E01,2516.5
214,108499.91343750001,108499.93031250002,2,1,01,101,S01E01,2516.5
215,108499.94718750002,108499.96406250002,2,1,01,101,S01E01,2516.5
216,108499.98093750002,108499.9978125,2,1,01,101,S01E01,2516.5
217,108500.0146875,108500.03156250001,2,1,01,101,S01E01,2516.5
218,108500.04843750001,108500.06531250001,2,1,01,101,S01E01,2516.5
219,108500.48718750001,108500.50406250001,2,1,01,101,S01E01,2516.5
220,108500.52093750001,108500.53781250001,2,1,01,101,S01E01,2516.5
221,108500.62218750002,108500.6390625,2,1,01,101,S01E01,2516.5
222,108500.6559375,108500.67281250001,2,1,01,101,S01E01,2516.5
223,108500.68968750001,108500.70656250001,2,1,01,101,S01E01,2516.5
224,108500.72343750001,108500.74031250001,2,1,01,101,S01E01,2516.5
225,108500.75718750001,108500.77406250002,2,1,01,101,S01E01,2516.5
226,108500.79093750002,108500.80781250002,2,1,01,101,S01E01,2516.5
227,108500.82468750002,108500.8415625,2,1,01,101,S01E01,2516.5
228,108500.8584375,108500.87531250001,2,1,01,101,S01E01,2516.5
229,108500.89218750001,108500.90906250001,2,1,01,101,S01E01,2516.5
230,108500.92593750001,108500.94281250001,2,1,01,101,S01E01,2516.5
231,108500.95968750001,108500.97656250001,2,1,01,101,S01E01,2516.5
232,108500.99343750002,108501.01031250002,2,1,01,101,S01E01,2516.5
233,108501.02718750002,108501.04406250002,2,1,01,101,S01E01,2516.5
234,108501.0609375,108501.0778125,2,1,01,101,S01E01,2516.5
235,108501.09468750001,108501.11156250001,2,1,01,101,S01E01,2516.5
236,108501.12843750001,108501.14531250001,2,1,01,101,S01E01,2516.5
237,108501.16218750001,108501.17906250001,2,1,01,101,S01E01,2516.5
238,108501.19593750002,108501.41531250002,2,1,01,101,S01E01,2516.5
239,108501.43218750002,108501.44906250002,2,1,01,101,S01E01,2516.5
240,108501.46593750002,108501.4828125,2,1,01,101,S01E01,2516.5
241,108501.4996875,108501.51656250001,2,1,01,101,S01E01,2516.5
242,108501.53343750001,108501.55031250001,2,1,01,101,S01E01,2516.5
243,108501.75281250001,108504.2334375,2,1,01,101,S01E01,2516.5
244,108504.2334375,108504.90843750001,5,1,01,101,S01E01,2516.5
245,108508.48593750001,108508.94156250001,5,1,01,101,S01E01,2516.5
246,108508.94156250001,108509.02593750002,7,1,01,101,S01E01,2516.5
247,108515.15156250002,108515.55656250002,5,1,01,101,S01E01,2516.5
248,108521.49656250002,108522.64406250001,5,1,01,101,S01E01,2516.5
249,108522.64406250001,108523.13343750002,7,1,01,101,S01E01,2516.5
250,108524.44968750002,108529.81593750001,7,1,01,101,S01E01,2516.5
251,108533.47781250002,108534.96281250002,7,1,01,101,S01E01,2516.5
252,108536.58281250001,108539.4515625,7,1,01,101,S01E01,2516.5
253,108539.33343750001,108539.35031250001,0,1,01,101,S01E01,2516.5
254,108539.4515625,108541.9996875,0,1,01,101,S01E01,2516.5
255,108541.9996875,108542.50593750001,1,1,01,101,S01E01,2516.5
256,108542.50593750001,108542.99531250002,3,1,01,101,S01E01,2516.5
257,108542.99531250002,108543.16406250001,9,1,01,101,S01E01,2516.5
258,108543.16406250001,108543.50156250001,3,1,01,101,S01E01,2516.5
259,108543.50156250001,108548.81718750001,12,1,01,101,S01E01,2516.5
260,108550.18406250002,108551.77031250001,12,1,01,101,S01E01,2516.5
261,108551.77031250001,108555.19593750002,6,1,01,101,S01E01,2516.5
262,108559.0771875,108560.24156250001,3,1,01,101,S01E01,2516.5
263,108562.30031250001,108564.52781250002,12,1,01,101,S01E01,2516.5
264,108564.52781250002,108564.5446875,6,1,01,101,S01E01,2516.5
265,108564.5446875,108564.61218750001,3,1,01,101,S01E01,2516.5
266,108564.61218750001,108564.73031250002,6,1,01,101,S01E01,2516.5
267,108564.73031250002,108564.86531250001,3,1,01,101,S01E01,2516.5
268,108564.86531250001,108567.44718750002,6,1,01,101,S01E01,2516.5
269,108567.44718750002,108567.9365625,12,1,01,101,S01E01,2516.5
270,108567.9365625,108569.50593750001,6,1,01,101,S01E01,2516.5
271,108569.50593750001,108569.77593750002,12,1,01,101,S01E01,2516.5
272,108569.77593750002,108569.89406250001,6,1,01,101,S01E01,2516.5
273,108569.89406250001,108570.85593750002,12,1,01,101,S01E01,2516.5
274,108570.85593750002,108578.50031250001,6,1,01,101,S01E01,2516.5
275,108578.50031250001,108578.66906250002,3,1,01,101,S01E01,2516.5
276,108578.66906250002,108579.44531250001,6,1,01,101,S01E01,2516.5
277,108579.44531250001,108580.20468750001,3,1,01,101,S01E01,2516.5
278,108579.5465625,108580.06968750001,6,1,01,101,S01E01,2516.5
279,108580.20468750001,108580.44093750001,6,1,01,101,S01E01,2516.5
280,108580.44093750001,108580.54218750002,3,1,01,101,S01E01,2516.5
281,108580.54218750002,108580.94718750002,6,1,01,101,S01E01,2516.5
282,108580.94718750002,108581.40281250002,3,1,01,101,S01E01,2516.5
283,108581.40281250002,108581.4365625,6,1,01,101,S01E01,2516.5
284,108581.4365625,108581.55468750001,3,1,01,101,S01E01,2516.5
285,108593.16468750002,108596.94468750001,13,1,01,101,S01E01,2516.5
286,108595.93218750002,108596.55656250002,18,1,01,101,S01E01,2516.5
287,108596.94468750001,108597.50156250001,18,1,01,101,S01E01,2516.5
288,108597.50156250001,108597.51843750001,16,1,01,101,S01E01,2516.5
289,108597.51843750001,108599.22281250001,18,1,01,101,S01E01,2516.5
290,108600.79218750002,108608.04843750001,18,1,01,101,S01E01,2516.5
291,108604.57218750002,108604.77468750002,0,1,01,101,S01E01,2516.5
292,108605.63531250002,108605.93906250001,0,1,01,101,S01E01,2516.5
293,108608.53781250001,108610.1071875,18,1,01,101,S01E01,2516.5
294,108610.15781250001,108612.4359375,18,1,01,101,S01E01,2516.5
295,108612.68906250001,108616.90781250001,18,1,01,101,S01E01,2516.5
296,108615.69281250001,108615.79406250002,12,1,01,101,S01E01,2516.5
297,108616.90781250001,108619.94531250001,12,1,01,101,S01E01,2516.5
298,108619.94531250001,108624.29906250001,13,1,01,101,S01E01,2516.5
299,108625.22718750002,108625.49718750002,13,1,01,101,S01E01,2516.5
300,108625.49718750002,108625.66593750002,2,1,01,101,S01E01,2516.5
301,108625.66593750002,108626.49281250002,18,1,01,101,S01E01,2516.5
302,108626.49281250002,108628.61906250002,2,1,01,101,S01E01,2516.5
303,108628.6696875,108629.69906250002,2,1,01,101,S01E01,2516.5
304,108630.52593750002,108633.9515625,2,1,01,101,S01E01,2516.5
305,108633.9515625,108634.50843750002,9,1,01,101,S01E01,2516.5
306,108633.9684375,108634.20468750001,2,1,01,101,S01E01,2516.5
307,108634.50843750002,108634.5759375,2,1,01,101,S01E01,2516.5
308,108634.5759375,108634.9978125,9,1,01,101,S01E01,2516.5
309,108634.9978125,108641.00531250001,2,1,01,101,S01E01,2516.5
310,108641.00531250001,108641.49468750002,6,1,01,101,S01E01,2516.5
311,108641.49468750002,108641.61281250001,1,1,01,101,S01E01,2516.5
312,108641.61281250001,108642.5915625,3,1,01,101,S01E01,2516.5
313,108642.5915625,108642.67593750001,1,1,01,101,S01E01,2516.5
314,108642.67593750001,108643.94156250001,3,1,01,101,S01E01,2516.5
315,108643.90781250001,108644.59968750001,1,1,01,101,S01E01,2516.5
316,108643.94156250001,108646.94531250001,14,1,01,101,S01E01,2516.5
317,108645.91593750002,108649.94906250002,4,1,01,101,S01E01,2516.5
318,108649.94906250002,108650.2021875,1,1,01,101,S01E01,2516.5
319,108650.4215625,108650.43843750001,4,1,01,101,S01E01,2516.5
320,108650.43843750001,108650.50593750001,1,1,01,101,S01E01,2516.5
321,108650.50593750001,108650.80968750002,6,1,01,101,S01E01,2516.5
322,108650.80968750002,108650.99531250002,1,1,01,101,S01E01,2516.5
323,108650.99531250002,108651.31593750001,6,1,01,101,S01E01,2516.5
324,108651.31593750001,108651.50156250001,1,1,01,101,S01E01,2516.5
325,108651.50156250001,108654.2184375,6,1,01,101,S01E01,2516.5
326,108652.41281250001,108652.58156250001,1,1,01,101,S01E01,2516.5
327,108659.78718750001,108660.22593750001,5,1,01,101,S01E01,2516.5
328,108660.25968750002,108660.44531250001,5,1,01,101,S01E01,2516.5
329,108660.91781250002,108661.66031250001,5,1,01,101,S01E01,2516.5
330,108661.66031250001,108661.9978125,13,1,01,101,S01E01,2516.5
331,108661.9978125,108662.33531250001,3,1,01,101,S01E01,2516.5
332,108664.00593750001,108664.98468750001,6,1,01,101,S01E01,2516.5
333,108676.61156250001,108678.16406250001,4,1,01,101,S01E01,2516.5
334,108678.94031250001,108686.44968750002,4,1,01,101,S01E01,2516.5
335,108681.45468750001,108681.65718750001,0,1,01,101,S01E01,2516.5
336,108689.8415625,108690.9215625,14,1,01,101,S01E01,2516.5
337,108691.1240625,108691.44468750001,14,1,01,101,S01E01,2516.5
338,108691.44468750001,108691.7653125,11,1,01,101,S01E01,2516.5
339,108691.7653125,108691.9509375,14,1,01,101,S01E01,2516.5
340,108691.9509375,108692.44031250001,11,1,01,101,S01E01,2516.5
341,108692.44031250001,108692.50781250001,5,1,01,101,S01E01,2516.5
342,108692.50781250001,108694.19531250001,6,1,01,101,S01E01,2516.5
343,108694.39781250001,108696.96281250002,6,1,01,101,S01E01,2516.5
344,108697.2496875,108698.19468750001,6,1,01,101,S01E01,2516.5
345,108699.7809375,108699.81468750001,6,1,01,101,S01E01,2516.5
346,108699.83156250001,108701.21531250002,6,1,01,101,S01E01,2516.5
347,108701.21531250002,108701.92406250001,14,1,01,101,S01E01,2516.5
348,108703.74656250002,108707.3746875,14,1,01,101,S01E01,2516.5
349,108708.50531250001,108708.65718750001,14,1,01,101,S01E01,2516.5
350,108708.65718750001,108708.94406250001,5,1,01,101,S01E01,2516.5
351,108708.94406250001,108709.87218750002,14,1,01,101,S01E01,2516.5
352,108716.2340625,108717.93843750001,6,1,01,101,S01E01,2516.5
353,108717.93843750001,108718.00593750001,1,1,01,101,S01E01,2516.5
354,108718.00593750001,108718.1071875,14,1,01,101,S01E01,2516.5
355,108718.1071875,108718.44468750001,6,1,01,101,S01E01,2516.5
356,108718.44468750001,108718.49531250002,1,1,01,101,S01E01,2516.5
357,108718.49531250002,108718.91718750002,14,1,01,101,S01E01,2516.5
358,108718.91718750002,108718.9509375,6,1,01,101,S01E01,2516.5
359,108718.9509375,108719.40656250001,14,1,01,101,S01E01,2516.5
360,108719.40656250001,108719.42343750001,1,1,01,101,S01E01,2516.5
361,108719.42343750001,108724.30031250001,14,1,01,101,S01E01,2516.5
362,108729.17718750001,108731.6240625,20,1,01,101,S01E01,2516.5
363,108732.85593750002,108733.00781250001,14,1,01,101,S01E01,2516.5
364,108733.00781250001,108736.51781250001,20,1,01,101,S01E01,2516.5
365,108737.71593750002,108737.7496875,6,1,01,101,S01E01,2516.5
366,108737.7496875,108737.9521875,3,1,01,101,S01E01,2516.5
367,108737.9521875,108737.98593750001,6,1,01,101,S01E01,2516.5
368,108737.98593750001,108738.20531250001,20,1,01,101,S01E01,2516.5
369,108738.20531250001,108738.44156250001,3,1,01,101,S01E01,2516.5
370,108738.44156250001,108738.49218750001,6,1,01,101,S01E01,2516.5
371,108738.49218750001,108738.98156250002,20,1,01,101,S01E01,2516.5
372,108738.98156250002,108738.9984375,6,1,01,101,S01E01,2516.5
373,108738.9984375,108746.45718750001,20,1,01,101,S01E01,2516.5
374,108746.74406250002,108748.17843750001,20,1,01,101,S01E01,2516.5
375,108750.13593750002,108750.99656250002,20,1,01,101,S01E01,2516.5
376,108751.75593750001,108752.4984375,20,1,01,101,S01E01,2516.5
377,108755.60343750002,108755.94093750001,20,1,01,101,S01E01,2516.5
378,108755.94093750001,108756.37968750001,11,1,01,101,S01E01,2516.5
379,108756.37968750001,108756.44718750002,20,1,01,101,S01E01,2516.5
380,108756.44718750002,108757.49343750002,11,1,01,101,S01E01,2516.5
381,108757.49343750002,108758.03343750001,2,1,01,101,S01E01,2516.5
382,108758.21906250001,108760.44656250002,2,1,01,101,S01E01,2516.5
383,108761.25656250001,108763.55156250001,2,1,01,101,S01E01,2516.5
384,108764.98593750001,108765.62718750001,2,1,01,101,S01E01,2516.5
385,108766.75781250001,108766.79156250002,7,1,01,101,S01E01,2516.5
386,108767.07843750001,108770.4365625,7,1,01,101,S01E01,2516.5
387,108771.44906250002,108773.44031250001,7,1,01,101,S01E01,2516.5
388,108773.44031250001,108773.50781250001,2,1,01,101,S01E01,2516.5
