,Start,Stop,Speaker,Season,Episode,Episode_order,ID,Episode_length
200,72209.51718750001,72210.3271875,9,1,01,101,S01E01,3421.5
201,72211.62656250001,72213.0609375,9,1,01,101,S01E01,3421.5
202,72213.12843750001,72216.16593750002,9,1,01,101,S01E01,3421.5
203,72216.30093750001,72217.97156250001,9,1,01,101,S01E01,3421.5
204,72218.7646875,72219.64218750001,9,1,01,101,S01E01,3421.5
205,72224.99156250001,72229.3115625,9,1,01,101,S01E01,3421.5
206,72231.4040625,72235.1671875,9,1,01,101,S01E01,3421.5
207,72235.23468750001,72235.26843750001,9,1,01,101,S01E01,3421.5
208,72236.53406250001,72237.04031250002,9,1,01,101,S01E01,3421.5
209,72237.19218750001,72239.90906250001,9,1,01,101,S01E01,3421.5
210,72240.41531250002,72248.9371875,9,1,01,101,S01E01,3421.5
211,72249.62906250001,72249.9496875,9,1,01,101,S01E01,3421.5
212,72249.9496875,72250.9959375,4,1,01,101,S01E01,3421.5
213,72250.9959375,72251.0128125,9,1,01,101,S01E01,3421.5
214,72251.0128125,72252.00843750002,4,1,01,101,S01E01,3421.5
215,72252.00843750002,72252.21093750001,9,1,01,101,S01E01,3421.5
216,72252.21093750001,72252.36281250001,4,1,01,101,S01E01,3421.5
217,72252.36281250001,72252.4640625,9,1,01,101,S01E01,3421.5
218,72263.39906250002,72265.9809375,9,1,01,101,S01E01,3421.5
219,72266.4365625,72267.17906250001,9,1,01,101,S01E01,3421.5
220,72272.64656250001,72272.66343750001,9,1,01,101,S01E01,3421.5
221,72272.7140625,72272.81531250001,9,1,01,101,S01E01,3421.5
222,72273.45656250001,72273.47343750001,9,1,01,101,S01E01,3421.5
223,72273.47343750001,72273.67593750001,24,1,01,101,S01E01,3421.5
224,72274.14843750001,72274.18218750002,24,1,01,101,S01E01,3421.5
225,72274.6378125,72274.6715625,24,1,01,101,S01E01,3421.5
226,72280.1559375,72285.67406250001,9,1,01,101,S01E01,3421.5
227,72289.1671875,72293.2340625,9,1,01,101,S01E01,3421.5
228,72293.72343750001,72295.7653125,9,1,01,101,S01E01,3421.5
229,72296.3896875,72296.82843750001,9,1,01,101,S01E01,3421.5
230,72297.6046875,72303.00468750001,9,1,01,101,S01E01,3421.5
231,72304.3715625,72304.7765625,9,1,01,101,S01E01,3421.5
232,72304.7765625,72304.92843750001,22,1,01,101,S01E01,3421.5
233,72304.92843750001,72304.94531250001,9,1,01,101,S01E01,3421.5
234,72304.94531250001,72307.49343750002,22,1,01,101,S01E01,3421.5
235,72307.49343750002,72308.9953125,4,1,01,101,S01E01,3421.5
236,72308.9953125,72309.0290625,22,1,01,101,S01E01,3421.5
237,72309.0290625,72309.09656250001,4,1,01,101,S01E01,3421.5
238,72309.09656250001,72309.18093750002,22,1,01,101,S01E01,3421.5
239,72309.18093750002,72309.34968750001,4,1,01,101,S01E01,3421.5
240,72309.34968750001,72311.86406250001,22,1,01,101,S01E01,3421.5
