,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
116,903.0,226.8909375000003,228.1059375,102,1,2,0 days 00:03:46.890938,0 days 00:03:48.105938,24
117,903.0,228.1059375,231.2109375,102,1,2,0 days 00:03:48.105938,0 days 00:03:51.210938,13
118,903.0,231.2109375,232.08843750000003,102,1,2,0 days 00:03:51.210938,0 days 00:03:52.088438,26
119,903.0,234.8559375,235.95281250000016,102,1,2,0 days 00:03:54.855938,0 days 00:03:55.952813,26
120,903.0,236.4928124999999,238.7878125000002,102,1,2,0 days 00:03:56.492812,0 days 00:03:58.787813,3
121,903.0,238.8553125000003,242.0953125000001,102,1,2,0 days 00:03:58.855313,0 days 00:04:02.095313,3
122,903.0,242.0953125000001,243.0065625000002,102,1,2,0 days 00:04:02.095313,0 days 00:04:03.006563,24
123,903.0,243.0065625000002,243.7828125000001,102,1,2,0 days 00:04:03.006563,0 days 00:04:03.782813,3
124,903.0,256.9959375000003,258.5315625000003,102,1,2,0 days 00:04:16.995938,0 days 00:04:18.531563,8
125,903.0,261.5015625000001,262.9021875000003,102,1,2,0 days 00:04:21.501563,0 days 00:04:22.902188,8
126,903.0,270.05718750000005,275.5078125,102,1,2,0 days 00:04:30.057188,0 days 00:04:35.507812,3
127,903.0,275.5078125,278.4778125000005,102,1,2,0 days 00:04:35.507812,0 days 00:04:38.477813,24
128,903.0,283.9959375000003,284.9746875000001,102,1,2,0 days 00:04:43.995938,0 days 00:04:44.974688,10
129,903.0,284.9746875000001,290.9484375000002,102,1,2,0 days 00:04:44.974688,0 days 00:04:50.948438,4
130,903.0,287.25281250000035,288.46781250000004,102,1,2,0 days 00:04:47.252813,0 days 00:04:48.467813,10
131,903.0,290.9484375000002,291.3871875,102,1,2,0 days 00:04:50.948438,0 days 00:04:51.387187,10
132,903.0,291.4378125000003,291.9440625000002,102,1,2,0 days 00:04:51.437813,0 days 00:04:51.944063,10
133,903.0,291.9440625000002,292.41656250000005,102,1,2,0 days 00:04:51.944063,0 days 00:04:52.416563,22
134,903.0,292.5009375000004,294.00281250000035,102,1,2,0 days 00:04:52.500938,0 days 00:04:54.002813,10
135,903.0,294.4921875,294.8971875000002,102,1,2,0 days 00:04:54.492188,0 days 00:04:54.897188,8
136,903.0,295.5553124999999,296.3315625,102,1,2,0 days 00:04:55.555312,0 days 00:04:56.331563,8
137,903.0,296.9390625000001,297.5128125000001,102,1,2,0 days 00:04:56.939063,0 days 00:04:57.512813,8
138,903.0,299.2003125000001,302.44031250000035,102,1,2,0 days 00:04:59.200313,0 days 00:05:02.440313,8
139,301.0,0.5478125000000205,1.9484375000000116,103,1,3,0 days 00:00:00.547813,0 days 00:00:01.948438,2
140,301.0,14.300937500000032,14.992812500000014,103,1,3,0 days 00:00:14.300938,0 days 00:00:14.992813,1
141,301.0,16.44406250000003,16.933437500000025,103,1,3,0 days 00:00:16.444063,0 days 00:00:16.933438,14
142,301.0,17.00093750000002,17.54093750000004,103,1,3,0 days 00:00:17.000938,0 days 00:00:17.540938,2
143,301.0,23.04218750000001,31.007187500000043,103,1,3,0 days 00:00:23.042188,0 days 00:00:31.007188,23
144,301.0,31.95218750000004,34.70281250000005,103,1,3,0 days 00:00:31.952188,0 days 00:00:34.702813,14
145,301.0,36.54218750000001,38.24656250000004,103,1,3,0 days 00:00:36.542188,0 days 00:00:38.246563,14
146,301.0,38.24656250000004,38.66843750000004,103,1,3,0 days 00:00:38.246563,0 days 00:00:38.668438,23
147,301.0,39.32656250000002,43.00531250000006,103,1,3,0 days 00:00:39.326563,0 days 00:00:43.005313,23
148,301.0,43.00531250000006,49.08031250000005,103,1,3,0 days 00:00:43.005313,0 days 00:00:49.080313,14
149,301.0,50.666562500000055,51.240312500000016,103,1,3,0 days 00:00:50.666563,0 days 00:00:51.240313,14
