,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
141,89388,886.407187499994,887.689687499995,101,1,1,0 days 00:14:46.407187,0 days 00:14:47.689687,15,,
142,89388,887.689687499995,888.432187500017,101,1,1,0 days 00:14:47.689687,0 days 00:14:48.432188,2,,
143,89388,888.989062499997,890.5078125,101,1,1,0 days 00:14:48.989062,0 days 00:14:50.507812,2,,
144,89388,890.5078125,893.781562499993,101,1,1,0 days 00:14:50.507812,0 days 00:14:53.781562,15,,
145,89388,893.967187500006,896.498437500006,101,1,1,0 days 00:14:53.967188,0 days 00:14:56.498438,15,,
146,89388,897.443437499998,897.882187499999,101,1,1,0 days 00:14:57.443437,0 days 00:14:57.882187,12,,
147,89388,897.966562500005,898.9453125,101,1,1,0 days 00:14:57.966563,0 days 00:14:58.945312,15,,
148,89388,898.9453125,899.400937500017,101,1,1,0 days 00:14:58.945312,0 days 00:14:59.400938,18,,
149,89388,899.400937500017,900.227812500016,101,1,1,0 days 00:14:59.400938,0 days 00:15:00.227813,10,,
150,89388,902.438437499994,903.501562499994,101,1,1,0 days 00:15:02.438437,0 days 00:15:03.501562,15,,
151,89388,904.176562499997,906.049687499995,101,1,1,0 days 00:15:04.176562,0 days 00:15:06.049687,15,,
152,89388,906.825937500005,908.344687499994,101,1,1,0 days 00:15:06.825938,0 days 00:15:08.344687,15,,
153,89388,908.800312499996,909.711562500015,101,1,1,0 days 00:15:08.800312,0 days 00:15:09.711563,15,,
154,89388,914.200312500005,916.039687500015,101,1,1,0 days 00:15:14.200313,0 days 00:15:16.039688,15,,
155,89388,916.478437500016,917.862187499995,101,1,1,0 days 00:15:16.478438,0 days 00:15:17.862187,15,,
156,89388,918.419062500005,919.937812499993,101,1,1,0 days 00:15:18.419063,0 days 00:15:19.937812,15,,
157,89388,919.937812499993,920.376562499994,101,1,1,0 days 00:15:19.937812,0 days 00:15:20.376562,12,,
158,89388,920.444062499999,921.945937500015,101,1,1,0 days 00:15:20.444062,0 days 00:15:21.945938,12,,
159,89388,921.945937500015,922.975312499999,101,1,1,0 days 00:15:21.945938,0 days 00:15:22.975312,0,,
160,89388,923.886562500018,925.320937500015,101,1,1,0 days 00:15:23.886563,0 days 00:15:25.320938,0,,
161,89388,926.586562500015,931.784062499995,101,1,1,0 days 00:15:26.586563,0 days 00:15:31.784062,0,,
162,89388,932.948437500018,939.732187500005,101,1,1,0 days 00:15:32.948438,0 days 00:15:39.732188,0,,
163,89388,941.1328125,942.246562500004,101,1,1,0 days 00:15:41.132812,0 days 00:15:42.246563,0,,
164,89388,943.410937499997,946.718437500007,101,1,1,0 days 00:15:43.410937,0 days 00:15:46.718438,0,,
165,89388,947.832187499996,949.907812499994,101,1,1,0 days 00:15:47.832187,0 days 00:15:49.907812,0,,
166,89388,950.481562500005,953.974687499998,101,1,1,0 days 00:15:50.481563,0 days 00:15:53.974687,0,,
167,89388,955.510312500017,956.860312499994,101,1,1,0 days 00:15:55.510313,0 days 00:15:56.860312,0,,
168,89388,958.075312500005,962.327812500007,101,1,1,0 days 00:15:58.075313,0 days 00:16:02.327813,0,,
169,89388,963.222187499996,965.787187499998,101,1,1,0 days 00:16:03.222187,0 days 00:16:05.787187,0,,
170,89388,969.584062499998,971.997187500005,101,1,1,0 days 00:16:09.584062,0 days 00:16:11.997188,0,,
171,89388,971.997187500005,982.088437500017,101,1,1,0 days 00:16:11.997188,0 days 00:16:22.088438,9,,
172,89388,982.8984375,984.805312500015,101,1,1,0 days 00:16:22.898438,0 days 00:16:24.805313,9,,
173,89388,985.547812499994,987.083437499998,101,1,1,0 days 00:16:25.547812,0 days 00:16:27.083437,9,,
174,89388,988.905937500007,992.635312500017,101,1,1,0 days 00:16:28.905938,0 days 00:16:32.635313,9,,
175,89388,994.204687499994,994.727812500016,101,1,1,0 days 00:16:34.204687,0 days 00:16:34.727813,9,,
176,89388,997.377187499995,998.592187500006,101,1,1,0 days 00:16:37.377187,0 days 00:16:38.592188,9,,
177,89388,999.098437499997,1000.22906250002,101,1,1,0 days 00:16:39.098437,0 days 00:16:40.229063,9,,
178,89388,1008.5653125,1009.10531250002,101,1,1,0 days 00:16:48.565312,0 days 00:16:49.105313,9,,
179,89388,1010.9446875,1012.4296875,101,1,1,0 days 00:16:50.944687,0 days 00:16:52.429688,2,,
180,89388,1070.66531250002,1071.99843750001,101,1,1,0 days 00:17:50.665313,0 days 00:17:51.998438,15,,
181,89388,1071.99843750001,1072.4034375,101,1,1,0 days 00:17:51.998438,0 days 00:17:52.403438,2,,
182,89388,1072.43718750001,1075.82906249999,101,1,1,0 days 00:17:52.437188,0 days 00:17:55.829062,2,,
183,89388,1077.51656249999,1079.55843750002,101,1,1,0 days 00:17:57.516562,0 days 00:17:59.558438,2,,
184,89388,1080.38531250002,1081.93781249999,101,1,1,0 days 00:18:00.385313,0 days 00:18:01.937812,2,,
185,89388,1082.5284375,1083.00093749999,101,1,1,0 days 00:18:02.528438,0 days 00:18:03.000937,2,,
186,89388,1083.43968749999,1083.86156249999,101,1,1,0 days 00:18:03.439687,0 days 00:18:03.861562,16,,
187,89388,1083.94593750002,1086.49406250002,101,1,1,0 days 00:18:03.945938,0 days 00:18:06.494063,16,,
188,89388,1088.19843750002,1089.43031250002,101,1,1,0 days 00:18:08.198438,0 days 00:18:09.430313,16,,
189,89388,1090.94906250002,1092.5690625,101,1,1,0 days 00:18:10.949063,0 days 00:18:12.569062,9,,
190,89388,1094.4590625,1094.94843750002,101,1,1,0 days 00:18:14.459062,0 days 00:18:14.948438,9,,
191,89388,1094.94843750002,1102.2553125,101,1,1,0 days 00:18:14.948438,0 days 00:18:22.255312,16,,
192,89388,1102.4746875,1103.4028125,101,1,1,0 days 00:18:22.474687,0 days 00:18:23.402813,16,,
193,89388,1106.8621875,1109.78156249999,101,1,1,0 days 00:18:26.862187,0 days 00:18:29.781562,16,,
194,89388,1111.67156250001,1112.3803125,101,1,1,0 days 00:18:31.671563,0 days 00:18:32.380312,16,,
195,89388,1112.49843750001,1117.4090625,101,1,1,0 days 00:18:32.498438,0 days 00:18:37.409062,16,,
196,89388,1120.5984375,1121.4590625,101,1,1,0 days 00:18:40.598437,0 days 00:18:41.459062,16,,
197,89388,1122.16781250002,1125.08718750002,101,1,1,0 days 00:18:42.167813,0 days 00:18:45.087188,16,,
198,89388,1143.8353125,1144.94906250002,101,1,1,0 days 00:19:03.835312,0 days 00:19:04.949063,24,,
199,89388,1144.94906250002,1148.99906250001,101,1,1,0 days 00:19:04.949063,0 days 00:19:08.999063,0,,
200,89388,1148.99906250001,1151.3953125,101,1,1,0 days 00:19:08.999063,0 days 00:19:11.395312,9,,
201,89388,1155.69843750002,1156.74468750002,101,1,1,0 days 00:19:15.698438,0 days 00:19:16.744688,9,,
202,89388,1160.2715625,1161.1321875,101,1,1,0 days 00:19:20.271562,0 days 00:19:21.132187,9,,
203,89388,1162.66781250002,1165.06406249999,101,1,1,0 days 00:19:22.667813,0 days 00:19:25.064062,9,,
204,89388,1170.1603125,1171.17281249999,101,1,1,0 days 00:19:30.160312,0 days 00:19:31.172812,16,,
205,89388,1172.6915625,1174.76718749999,101,1,1,0 days 00:19:32.691562,0 days 00:19:34.767187,9,,
206,89388,1180.97718750002,1183.72781250002,101,1,1,0 days 00:19:40.977188,0 days 00:19:43.727813,9,,
207,89388,1183.81218750001,1184.5546875,101,1,1,0 days 00:19:43.812188,0 days 00:19:44.554688,9,,
208,89388,1184.9428125,1187.4403125,101,1,1,0 days 00:19:44.942812,0 days 00:19:47.440312,16,,
209,89388,1188.2840625,1191.4734375,101,1,1,0 days 00:19:48.284062,0 days 00:19:51.473437,20,,
210,89388,1191.97968750002,1195.00031249999,101,1,1,0 days 00:19:51.979688,0 days 00:19:55.000312,18,,
211,89388,1195.00031249999,1197.09281250001,101,1,1,0 days 00:19:55.000312,0 days 00:19:57.092813,11,,
212,89388,1197.3628125,1199.9446875,101,1,1,0 days 00:19:57.362812,0 days 00:19:59.944687,11,,
213,89388,1199.9446875,1200.88968750001,101,1,1,0 days 00:19:59.944687,0 days 00:20:00.889688,18,,
214,89388,1200.9403125,1201.3621875,101,1,1,0 days 00:20:00.940312,0 days 00:20:01.362187,18,,
215,89388,1201.44656250002,1201.93593750001,101,1,1,0 days 00:20:01.446563,0 days 00:20:01.935938,18,,
216,89388,1201.95281250001,1202.40843749999,101,1,1,0 days 00:20:01.952813,0 days 00:20:02.408437,18,,
217,89388,1202.4421875,1204.4503125,101,1,1,0 days 00:20:02.442187,0 days 00:20:04.450313,18,,
218,89388,1204.4503125,1205.66531250002,101,1,1,0 days 00:20:04.450313,0 days 00:20:05.665313,0,,
219,89388,1207.01531250001,1211.5040625,101,1,1,0 days 00:20:07.015313,0 days 00:20:11.504062,0,,
220,89388,1211.5040625,1213.73156250001,101,1,1,0 days 00:20:11.504062,0 days 00:20:13.731563,9,,
221,89388,1214.0521875,1215.1996875,101,1,1,0 days 00:20:14.052187,0 days 00:20:15.199688,16,,
222,89388,1215.23343750001,1215.99281250002,101,1,1,0 days 00:20:15.233438,0 days 00:20:15.992813,9,,
223,89388,1215.99281250002,1218.0684375,101,1,1,0 days 00:20:15.992813,0 days 00:20:18.068437,16,,
224,89388,1246.19906250002,1246.9921875,101,1,1,0 days 00:20:46.199063,0 days 00:20:46.992188,16,,
225,89388,1247.00906250002,1247.44781250002,101,1,1,0 days 00:20:47.009063,0 days 00:20:47.447813,16,,
226,89388,1248.0046875,1248.49406250002,101,1,1,0 days 00:20:48.004687,0 days 00:20:48.494063,21,,
227,89388,1249.00031249999,1249.4896875,101,1,1,0 days 00:20:49.000312,0 days 00:20:49.489687,5,,
228,89388,1252.4428125,1252.99968750001,101,1,1,0 days 00:20:52.442812,0 days 00:20:52.999688,2,,
229,89388,1252.99968750001,1253.5059375,101,1,1,0 days 00:20:52.999688,0 days 00:20:53.505937,20,,
230,89388,1253.57343750002,1255.49718750001,101,1,1,0 days 00:20:53.573438,0 days 00:20:55.497188,2,,
231,89388,1255.49718750001,1256.2228125,101,1,1,0 days 00:20:55.497188,0 days 00:20:56.222812,9,,
232,89388,1257.33656250002,1258.72031249999,101,1,1,0 days 00:20:57.336563,0 days 00:20:58.720312,9,,
233,89388,1260.0534375,1262.93906249999,101,1,1,0 days 00:21:00.053437,0 days 00:21:02.939062,9,,
234,89388,1264.50843750002,1265.9259375,101,1,1,0 days 00:21:04.508438,0 days 00:21:05.925937,16,,
235,89388,1267.07343750002,1269.80718750002,101,1,1,0 days 00:21:07.073438,0 days 00:21:09.807188,16,,
236,89388,1270.71843750001,1272.62531249999,101,1,1,0 days 00:21:10.718438,0 days 00:21:12.625312,0,,
237,89388,1273.3509375,1273.8403125,101,1,1,0 days 00:21:13.350937,0 days 00:21:13.840313,0,,
238,89388,1274.1946875,1279.2234375,101,1,1,0 days 00:21:14.194687,0 days 00:21:19.223437,0,,
239,89388,1279.8984375,1282.2778125,101,1,1,0 days 00:21:19.898438,0 days 00:21:22.277813,0,,
240,89388,1283.32406250002,1283.99906250001,101,1,1,0 days 00:21:23.324063,0 days 00:21:23.999063,0,,
241,89388,1284.75843750002,1286.68218750002,101,1,1,0 days 00:21:24.758438,0 days 00:21:26.682188,4,,
242,89388,1286.8003125,1288.9434375,101,1,1,0 days 00:21:26.800312,0 days 00:21:28.943437,4,,
243,89388,1288.9434375,1293.22968750002,101,1,1,0 days 00:21:28.943437,0 days 00:21:33.229688,0,,
244,89388,1293.3984375,1295.0353125,101,1,1,0 days 00:21:33.398438,0 days 00:21:35.035312,0,,
245,89388,1309.93593750001,1311.4715625,101,1,1,0 days 00:21:49.935938,0 days 00:21:51.471562,0,,
246,89388,1312.3828125,1315.01531250001,101,1,1,0 days 00:21:52.382812,0 days 00:21:55.015313,0,,
247,89388,1316.0278125,1316.50031249999,101,1,1,0 days 00:21:56.027813,0 days 00:21:56.500312,0,,
