,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker,Actual,
119,10122,397.9846875,398.541562500001,101,1,1,0 days 00:06:37.984688,0 days 00:06:38.541563,10,,
120,10122,399.1996875,407.485312500001,101,1,1,0 days 00:06:39.199688,0 days 00:06:47.485313,10,,
121,10122,415.939687499998,416.901562499999,101,1,1,0 days 00:06:55.939687,0 days 00:06:56.901562,10,,
122,10122,420.360937499998,421.221562500001,101,1,1,0 days 00:07:00.360937,0 days 00:07:01.221563,10,,
123,10122,422.149687499999,422.807812499999,101,1,1,0 days 00:07:02.149687,0 days 00:07:02.807812,24,,
124,10122,423.2971875,423.752812500001,101,1,1,0 days 00:07:03.297188,0 days 00:07:03.752813,24,,
125,10122,424.157812499998,426.385312500001,101,1,1,0 days 00:07:04.157812,0 days 00:07:06.385313,24,,
126,10122,428.0053125,428.595937499998,101,1,1,0 days 00:07:08.005312,0 days 00:07:08.595937,24,,
127,10122,428.815312500001,429.794062499999,101,1,1,0 days 00:07:08.815313,0 days 00:07:09.794062,3,,
128,10122,431.194687499999,432.443437499998,101,1,1,0 days 00:07:11.194687,0 days 00:07:12.443437,3,,
129,10122,432.443437499998,432.915937499998,101,1,1,0 days 00:07:12.443437,0 days 00:07:12.915937,0,,
130,10122,433.9959375,434.772187500001,101,1,1,0 days 00:07:13.995937,0 days 00:07:14.772188,0,,
131,10122,435.227812499999,441.184687499999,101,1,1,0 days 00:07:15.227812,0 days 00:07:21.184687,0,,
132,10122,436.223437500001,437.067187500001,101,1,1,0 days 00:07:16.223438,0 days 00:07:17.067188,23,,
133,10122,441.5896875,442.197187499998,101,1,1,0 days 00:07:21.589687,0 days 00:07:22.197187,0,,
134,10122,442.4671875,442.872187499999,101,1,1,0 days 00:07:22.467188,0 days 00:07:22.872187,0,,
135,10122,478.799062499998,479.220937499998,101,1,1,0 days 00:07:58.799062,0 days 00:07:59.220937,12,,
