,Cumulative_shifted,Correct_start,Correct_stop,Episode_order,Season,Episode,Start_formatted,Stop_formatted,Speaker
222,64578.0,909.4453125,910.9471875000016,101,1,1,0 days 00:15:09.445312,0 days 00:15:10.947188,1
223,64578.0,911.4196875000052,915.8915625000008,101,1,1,0 days 00:15:11.419688,0 days 00:15:15.891563,1
224,64578.0,918.861562500002,920.5321875000008,101,1,1,0 days 00:15:18.861563,0 days 00:15:20.532188,1
225,64578.0,925.5271875000036,928.7165625000052,101,1,1,0 days 00:15:25.527188,0 days 00:15:28.716563,1
226,64578.0,929.5434374999968,933.1884375000008,101,1,1,0 days 00:15:29.543437,0 days 00:15:33.188438,5
227,64578.0,933.627187500002,938.0653125000026,101,1,1,0 days 00:15:33.627188,0 days 00:15:38.065313,5
228,64578.0,941.7778124999968,948.392812500002,101,1,1,0 days 00:15:41.777812,0 days 00:15:48.392813,5
229,64578.0,950.4515625000058,955.6153125000056,101,1,1,0 days 00:15:50.451563,0 days 00:15:55.615313,5
230,64578.0,957.083437500005,960.171562500007,101,1,1,0 days 00:15:57.083438,0 days 00:16:00.171563,2
231,64578.0,962.6184375000156,966.4490625000036,101,1,1,0 days 00:16:02.618438,0 days 00:16:06.449063,2
232,64578.0,966.499687500007,969.0140625000058,101,1,1,0 days 00:16:06.499688,0 days 00:16:09.014063,5
233,64578.0,971.2753125000164,972.9459375000152,101,1,1,0 days 00:16:11.275313,0 days 00:16:12.945938,5
234,64578.0,972.9459375000152,973.6209375000036,101,1,1,0 days 00:16:12.945938,0 days 00:16:13.620938,14
235,64578.0,973.8571875000052,975.1734375000088,101,1,1,0 days 00:16:13.857188,0 days 00:16:15.173438,14
236,64578.0,983.1384375000052,984.3365625000152,101,1,1,0 days 00:16:23.138438,0 days 00:16:24.336563,5
237,64578.0,992.1328125000146,992.5715625000156,101,1,1,0 days 00:16:32.132813,0 days 00:16:32.571563,3
238,64578.0,1000.9584375000122,1002.4434375000128,101,1,1,0 days 00:16:40.958438,0 days 00:16:42.443438,5
239,64578.0,1002.4434375000128,1002.9665625000052,101,1,1,0 days 00:16:42.443438,0 days 00:16:42.966563,9
240,64578.0,1007.9615625000152,1011.1678125000036,101,1,1,0 days 00:16:47.961563,0 days 00:16:51.167813,2
241,64578.0,1012.8046875000146,1014.9478125000024,101,1,1,0 days 00:16:52.804688,0 days 00:16:54.947813,3
